time_ms	value
4544.987500004936	448.10744810744814
4596.9920409988845	448.10744810744814
4648.561750000226	448.10744810744814
4700.6881660054205	446.8864468864469
4752.801416005241	447.4969474969475
4804.927791003138	448.71794871794873
4856.971750006778	449.3284493284493
4909.233333004522	448.71794871794873
4961.146208006539	448.10744810744814
5012.851249994128	448.10744810744814
5064.403124997625	448.10744810744814
5115.673583000898	448.10744810744814
5167.011375000584	448.10744810744814
5219.039582996629	448.71794871794873
5271.209083002759	448.71794871794873
5322.4000000045635	446.8864468864469
5374.575124995317	446.8864468864469
5426.776249994873	447.4969474969475
5478.345915995305	448.71794871794873
5530.319833007525	449.3284493284493
5582.003707997501	449.3284493284493
5634.198832995025	449.3284493284493
5686.182499994175	448.10744810744814
5738.247208006214	448.10744810744814
5790.284333008458	448.10744810744814
5842.374166008085	448.10744810744814
5894.515374995535	448.10744810744814
5946.1810829961905	448.10744810744814
5997.727833004319	448.10744810744814
6049.173207997228	448.10744810744814
6100.602749997051	448.10744810744814
6152.402708001318	448.10744810744814
6204.694000000018	448.10744810744814
6256.794083004934	448.71794871794873
6309.042374996352	448.10744810744814
6361.173500001314	284.4932844932845
6413.333749995218	284.4932844932845
6465.322541000205	284.4932844932845
6516.704875000869	284.4932844932845
6568.355750001501	284.4932844932845
6619.976125002722	284.4932844932845
6671.006040996872	284.4932844932845
6723.15466600412	284.4932844932845
6775.347415998112	284.4932844932845
6827.515750002931	284.4932844932845
6878.911125008017	284.4932844932845
6931.0562500031665	284.4932844932845
6983.162000004086	284.4932844932845
7035.298832997796	285.1037851037851
7086.338583001634	284.4932844932845
7138.587458000984	284.4932844932845
7190.264125005342	284.4932844932845
7242.264583008364	284.4932844932845
7293.816916004289	285.1037851037851
7345.276082996861	284.4932844932845
7396.856874998775	284.4932844932845
7448.561833007261	284.4932844932845
7500.745790996007	284.4932844932845
7552.797458003624	284.4932844932845
7604.787541000405	284.4932844932845
7656.26833299757	285.1037851037851
7708.260083003552	283.2722832722833
7759.4412909966195	283.2722832722833
7811.209082996356	283.8827838827839
7862.8197079960955	284.4932844932845
7915.014333004365	284.4932844932845
7967.14929099835	285.1037851037851
8019.0487500076415	284.4932844932845
8071.184665997862	284.4932844932845
8122.594041007687	284.4932844932845
8173.686166002881	284.4932844932845
8225.85341600643	284.4932844932845
8277.838249996421	446.8864468864469
8330.039000007673	448.10744810744814
8382.09395800368	448.10744810744814
8434.361708001234	448.10744810744814
8486.153874997399	447.4969474969475
8538.179374998435	284.4932844932845
8589.705749996938	284.4932844932845
8642.048374997103	284.4932844932845
8694.257958006347	285.1037851037851
8745.59229100123	285.1037851037851
8797.710250000819	285.1037851037851
8849.896458006697	284.4932844932845
8902.104875000077	445.05494505494505
8954.428458004259	329.6703296703297
9006.694083000184	435.8974358974359
9058.892500004731	446.8864468864469
9110.408166001434	446.2759462759463
9161.713207999128	448.10744810744814
9213.360583002213	284.4932844932845
9265.235875005601	283.8827838827839
9316.737875007675	283.2722832722833
9368.369916002848	283.8827838827839
9420.008375003817	284.4932844932845
9471.21791599784	284.4932844932845
9523.010250006337	447.4969474969475
9575.222041006782	448.71794871794873
9627.470082996297	448.71794871794873
9679.419541003881	447.4969474969475
9731.030750001082	447.4969474969475
9782.488416007254	448.71794871794873
9834.26674999646	286.3247863247863
9886.171207996085	285.7142857142857
9938.318041007733	285.7142857142857
9990.261540995562	285.7142857142857
10042.1978749946	285.7142857142857
10093.79720799916	286.3247863247863
10147.070499995607	448.71794871794873
10198.699290995137	448.71794871794873
10249.982416004059	448.71794871794873
10301.724457996897	447.4969474969475
10353.370208002161	449.3284493284493
10404.866166005377	448.71794871794873
10457.043999995221	285.7142857142857
10509.28733299952	285.7142857142857
10561.171416004072	286.3247863247863
10612.545374999172	285.7142857142857
10664.720500004478	286.3247863247863
10716.86425000371	285.7142857142857
10769.109875007416	285.7142857142857
10821.303749995423	448.71794871794873
10873.445624994929	448.71794871794873
10925.725207998767	447.4969474969475
10977.899499994237	448.71794871794873
11030.427416000748	448.71794871794873
11081.923207995715	448.71794871794873
11133.242083000368	285.7142857142857
11185.484582994832	285.7142857142857
11237.728000007337	286.3247863247863
11289.967582997633	285.7142857142857
11341.75687500101	285.7142857142857
11393.332833002205	285.7142857142857
11444.94004099397	448.10744810744814
11496.286249996047	448.71794871794873
11548.526708007557	447.4969474969475
11600.730791004025	448.71794871794873
11652.844958007336	448.71794871794873
11704.178333005984	449.3284493284493
11756.241833005333	285.7142857142857
11807.604083005572	285.7142857142857
11859.1341249994	285.7142857142857
11911.177957998007	285.7142857142857
11963.385666007525	285.7142857142857
12015.28670800326	286.3247863247863
12067.173707997426	447.4969474969475
12118.737291006255	448.71794871794873
12169.991957998718	447.4969474969475
12221.949708007742	448.71794871794873
12273.714875002042	449.3284493284493
12325.924000004306	448.71794871794873
12377.843207999831	285.7142857142857
12430.178958005854	286.3247863247863
12481.959708005888	285.7142857142857
12534.12812500028	286.3247863247863
12586.141000007046	285.7142857142857
12638.171250000596	285.7142857142857
12690.171041002031	448.71794871794873
12742.34866599727	448.71794871794873
12794.471458008047	448.10744810744814
12846.096374996705	448.71794871794873
12898.038125000312	448.71794871794873
12950.143791007577	448.71794871794873
13001.994749996811	286.3247863247863
13053.399750002427	285.7142857142857
13104.79125000711	286.3247863247863
13156.6523329966	285.7142857142857
13208.033125003567	285.7142857142857
13260.215333008091	286.3247863247863
13311.728250002488	448.71794871794873
13363.23808299494	448.71794871794873
13415.360333005083	448.10744810744814
13467.520916005014	449.3284493284493
13519.507457996951	448.71794871794873
13571.720125008142	448.71794871794873
13623.613375006244	286.3247863247863
13675.744332998875	285.7142857142857
13727.842249994865	285.7142857142857
13779.391250005574	285.7142857142857
13831.604166000034	286.3247863247863
13883.752082998399	285.7142857142857
13935.343290999299	285.7142857142857
13986.73920800502	448.71794871794873
14039.00145800435	449.3284493284493
14090.3480410052	449.3284493284493
14141.738416001317	448.71794871794873
14194.007041005534	448.71794871794873
14246.232375007821	286.3247863247863
14297.95604100218	285.7142857142857
14350.045915998635	286.3247863247863
14402.198124997085	285.7142857142857
14453.36766600667	285.7142857142857
14505.520541002625	286.3247863247863
14557.072124996921	285.7142857142857
14609.218665995286	448.10744810744814
14661.275291000493	448.71794871794873
14712.74658299808	449.3284493284493
14764.578750007786	448.71794871794873
14815.877916000318	448.71794871794873
14867.04420800379	448.71794871794873
14919.12725000293	285.7142857142857
14971.273000002839	285.7142857142857
15023.436999996193	285.7142857142857
15074.621040999773	285.7142857142857
15126.064083000529	285.7142857142857
15177.908124998794	285.7142857142857
15229.899583006045	447.4969474969475
15282.064125000034	448.71794871794873
15334.206500003347	449.3284493284493
15386.203083005967	449.3284493284493
15438.294583000243	448.71794871794873
15490.405125005054	448.71794871794873
15542.663500003982	286.3247863247863
15594.568415996036	285.7142857142857
15646.048833004897	286.3247863247863
15697.587916001794	286.3247863247863
15749.731666001026	286.3247863247863
15801.872500000172	285.7142857142857
15853.393124998547	449.3284493284493
15905.50587499456	448.71794871794873
15957.064999995055	447.4969474969475
16008.32312500279	448.10744810744814
16060.21700000565	449.3284493284493
16111.296290997416	448.71794871794873
16163.224832998822	285.7142857142857
16214.56649999891	286.3247863247863
16266.64979099587	285.7142857142857
16317.868041005568	285.7142857142857
16369.56070800079	285.7142857142857
16421.627125004306	285.7142857142857
16473.737249994883	449.3284493284493
16525.75870799774	448.10744810744814
16577.83824999933	448.10744810744814
16629.95154100645	447.4969474969475
16682.069999995292	449.3284493284493
16733.4931660007	448.71794871794873
16785.579999996116	285.7142857142857
